0;0;2;2;[0.299465, 0.0558505, 0.00187991, 3.24254e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.71664e-06, 0.00134813, 0.0573179, 0.278398];[0.193936, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.100885]
0;0;2;3;[0.298266, 0.055746, 0.00197604, 5.34066e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 2.09812e-06, 0.00142252, 0.0567737, 0.274803];[0.193936, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0916727]
0;0;3;0;[0.295362, 0.0541827, 0.00172274, 1.5259e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.72213e-07, 0.00110704, 0.0570584, 0.27892];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0951658]
0;0;3;1;[0.2933, 0.0538709, 0.00158007, 5.91287e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 9.53689e-07, 0.00131456, 0.0594066, 0.279729];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0857608]
0;0;3;2;[0.295842, 0.0555268, 0.00164225, 2.67033e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.2398e-06, 0.00117533, 0.0558562, 0.279062];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0882745]
0;0;3;3;[0.296003, 0.0527912, 0.00150034, 1.5259e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.72213e-07, 0.00115587, 0.0553542, 0.279205];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0793171]
0;1;0;0;[0.305781, 0.0621939, 0.00226024, 1.90738e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 4.19623e-06, 0.00220722, 0.0633237, 0.278872];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0911829]
0;1;0;1;[0.304871, 0.0598887, 0.0021809, 1.33516e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 4.19623e-06, 0.00231746, 0.0630144, 0.280688];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.10312]
0;1;0;2;[0.302562, 0.0606873, 0.00211032, 6.67582e-07, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 7.62951e-07, 0.00177348, 0.0605192, 0.277691];[0.193936, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0973369]
0;1;0;3;[0.304191, 0.0612477, 0.00226253, 2.09812e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 2.09812e-06, 0.00193294, 0.0608812, 0.278162];[0.193936, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0956995]
0;1;1;0;[0.305439, 0.0606806, 0.00221485, 1.5259e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 4.38697e-06, 0.00199588, 0.0608112, 0.276053];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0910208]
0;1;1;1;[0.303459, 0.0629999, 0.0024506, 1.33516e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 2.09812e-06, 0.00193523, 0.0599632, 0.274343];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0913456]
0;1;1;2;[0.305781, 0.0598187, 0.00220798, 9.53689e-07, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.5259e-06, 0.00179599, 0.0599303, 0.277268];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0882745]
0;1;1;3;[0.303571, 0.0594497, 0.00214427, 1.33516e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 7.62951e-07, 0.00181964, 0.0605796, 0.279443];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.108129]
0;1;2;0;[0.304871, 0.0593055, 0.00214046, 2.86107e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.90738e-06, 0.00186732, 0.0607593, 0.27694];[0.193936, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0683112]
0;1;2;1;[0.303684, 0.0631067, 0.0024506, 1.14443e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 3.24254e-06, 0.00208705, 0.0620268, 0.275914];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0781071]
0;1;2;2;[0.304757, 0.0589407, 0.00226215, 2.09812e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 2.86107e-06, 0.00188563, 0.0605348, 0.276379];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0872218]
0;1;2;3;[0.304135, 0.0607368, 0.00227817, 1.5259e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 2.28885e-06, 0.00186313, 0.0609016, 0.272699];[0.193936, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0969682]
0;1;3;0;[0.302674, 0.0591087, 0.00216487, 1.5259e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.72213e-07, 0.0015034, 0.0585657, 0.275126];[0.193936, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.086194]
0;1;3;1;[0.307561, 0.0586181, 0.00232052, 2.86107e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.14443e-06, 0.00126841, 0.0573781, 0.271749];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0854032]
0;1;3;2;[0.306124, 0.0601746, 0.00231403, 2.47959e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.14443e-06, 0.00140841, 0.0583883, 0.274389];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0939435]
0;1;3;3;[0.30301, 0.0610423, 0.00239719, 2.47959e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 2.09812e-06, 0.00146181, 0.0574667, 0.272654];[0.193936, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.10524]
0;2;0;0;[0.294037, 0.0585699, 0.00125391, 4.76844e-07, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 3.43328e-06, 0.00241093, 0.0634709, 0.292045];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.103852]
0;2;0;1;[0.294672, 0.0587737, 0.00141566, 2.86107e-07, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.34066e-06, 0.00268635, 0.0651675, 0.293616];[0.193936, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.104063]
0;2;0;2;[0.295043, 0.0587294, 0.00118563, 3.81476e-07, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 6.48508e-06, 0.00275235, 0.0643585, 0.29351];[0.193936, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0931742]
0;2;0;3;[0.29351, 0.0600665, 0.00124666, 4.76844e-07, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 4.57771e-06, 0.00258526, 0.064475, 0.292724];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.088427]
0;2;1;0;[0.295736, 0.0597293, 0.00144541, 6.67582e-07, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 3.43328e-06, 0.00245975, 0.0636757, 0.290338];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0869995]
0;2;1;1;[0.292776, 0.0579997, 0.00156863, 2.86107e-07, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 4.00549e-06, 0.00219005, 0.0629394, 0.288497];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0757385]
0;2;1;2;[0.295576, 0.0588159, 0.00138933, 9.53689e-07, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.71664e-06, 0.00209277, 0.0609265, 0.288243];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0879712]
0;2;1;3;[0.295416, 0.0599369, 0.00150034, 2.86107e-07, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 4.57771e-06, 0.00231937, 0.0635054, 0.288497];[0.193936, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0958787]
0;2;2;0;[0.29351, 0.0588645, 0.00155489, 5.72213e-07, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 6.48508e-06, 0.00235828, 0.0623454, 0.290132];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0776334]
0;2;2;1;[0.294301, 0.0601945, 0.0013611, 2.86107e-07, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 2.67033e-06, 0.00235904, 0.0616255, 0.290081];[0.193936, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0920849]
0;2;2;2;[0.300509, 0.0610696, 0.00164721, 5.72213e-07, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.14443e-06, 0.00212863, 0.0619283, 0.286931];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0882745]
0;2;2;3;[0.296485, 0.060312, 0.00169451, 6.67582e-07, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 2.28885e-06, 0.0021519, 0.0611152, 0.288955];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0890421]
0;2;3;0;[0.299959, 0.0611129, 0.00179675, 1.33516e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 2.09812e-06, 0.00236362, 0.0624952, 0.284391];[0.192478, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.107336]
0;2;3;1;[0.299247, 0.0620127, 0.00182269, 8.5832e-07, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 3.24254e-06, 0.00199626, 0.0608134, 0.284786];[0.193936, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.113023]
0;2;3;2;[0.300289, 0.061413, 0.00170443, 1.14443e-06, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 2.09812e-06, 0.00196765, 0.06099, 0.281266];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.102296]
0;2;3;3;[0.301393, 0.0605192, 0.00171397, 8.5832e-07, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 2.86107e-06, 0.00201495, 0.0601945, 0.282332];[0.19692, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0978953]
0;3;0;0;[0.2933, 0.0498213, 0.000423819, 1.90738e-07, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 8.01099e-06, 0.00252422, 0.0630994, 0.298429];[0.195417, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.0938574]
0;3;0;1;[0.290286, 0.0500023, 0.000514229, 1.19211e-07, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 3.43328e-06, 0.00218471, 0.063287, 0.299959];[0.193936, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 5.96056e-09, 1.19211e-08, 0.108935]
